"g__Anaerococcus,s__"	0	0	0	0.00636780359379	0.00427090490669	0	0	0	0	0	0	0	0	0	0	0	0.0075564086075	0	0	0.00327773588744	0.0030111065698	0	0.0221753073632	0	0	0	0	0	0.0235052939097	0	0	0.0353048256067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102902864091	0	0	0	0	0
"g__Finegoldia,s__"	0.00306930608507	0	0	0	0	0	0	0	0	0	0	0	0	0.00489022592549	0.00423149541795	0.00935378939719	0.0107670157993	0	0	0.00540793695369	0.00917284143226	0	0.0133469230514	0	0.00675586420336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114111350872	0	0	0	0	0	0.00659611711033	0	0	0	0	0	0
"g__Parvimonas,s__"	0	0	0	0	0.0036545554372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00470808191177	0	0	0	0	0	0	0	0	0.00802109275703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00667173163587	0	0	0	0	0	0	0.015193816642	0	0	0	0
"g__Peptoniphilus,s__"	0	0	0	0	0.00105840067202	0	0	0	0	0	0	0.020031645295	0	0	0	0	0	0	0	0	0	0	0.00977821886249	0	0	0.0028790932009	0	0	0	0	0	0	0	0	0	0	0	0.0062400730079	0	0	0	0	0.0133576292225	0.00568438790075	0	0	0	0.00622472249932	0	0	0	0	0	0	0	0	0	0	0	0
"g__WAL_1855D,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868551368369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00659611711033	0	0	0	0	0	0
"g__Bulleidia,s__moorei"	0	0	0	0	0.00272206634644	0	0	0	0	0.00574559716436	0	0	0	0	0	0	0	0	0	0.00327773588744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00929780486942	0	0	0	0	0	0	0	0	0	0
"g__Fusobacterium,s__"	0	0	0	0	0.00406395060496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205784994218	0	0	0.0128915229244	0	0	0.00989537921727	0	0	0	0	0	0	0.0132733821991	0	0	0	0	0	0	0	0	0	0.00933148787848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Leptotrichia,s__"	0	0	0	0	0.0143240519396	0	0.00467899008508	0.00589677651942	0	0	0	0.0192208949492	0	0.0119330452419	0.0163636037197	0	0	0.00744517357373	0	0.0220995535546	0	0	0.0158562160204	0	0	0.0107423417532	0	0	0	0	0	0	0	0	0	0	0.0137039902202	0	0	0	0	0	0.00564904972656	0	0	0	0.0109979766901	0	0	0.0219066752564	0	0	0	0.0109579103826	0	0	0	0	0	0
"g__Brevundimonas,s__diminuta"	0	0	0	0	0	0	0	0	0.0122046026736	0	0.00380605223398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00440695802639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Afipia,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00744983856799	0	0	0	0	0	0	0	0.0081727286761	0	0	0	0.0160191697109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323302420714	0	0	0	0	0	0	0	0	0
"g__Bosea,s__genosp."	0	0	0	0	0	0	0.00285437721986	0	0	0.00607907785478	0	0	0	0	0	0	0	0	0.00743632913835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Bradyrhizobium,s__"	0	0	0	0	0.00520219926447	0	0.00833801531771	0	0	0	0.0130247895581	0	0.00888884604838	0	0	0	0	0	0.0058036290552	0	0	0	0	0	0	0.0099101166677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Ochrobactrum,s__"	0	0	0	0.00636780359379	0	0	0	0	0	0	0.00965838657568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641031694161	0	0	0	0	0	0	0
"g__Pseudochrobactrum,s__"	0	0.0136799700636	0	0	0.00187161558696	0	0	0	0	0	0.00196425395303	0.00974956529219	0	0.00446298261876	0	0	0.0120824021899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Devosia,s__"	0	0	0	0	0.00105840067202	0	0	0	0	0	0	0	0	0	0	0	0	0.0101708532814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Methylobacterium,Other"	0	0	0.0123236360516	0.00636780359379	0	0	0	0	0	0.00574559716436	0	0	0	0	0	0	0	0	0	0.00205784994218	0	0	0	0	0	0	0	0.0421649390611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Phyllobacterium,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882642326619	0	0	0.0068321303598	0.00678188886869	0.0047436864136	0	0	0	0.00534106966858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Agrobacterium,s__"	0	0	0	0.00636780359379	0	0	0.009155457125	0	0.0205956273952	0	0	0.0188370240897	0	0.0124578753513	0	0	0	0	0.00961673257336	0	0	0	0	0.0108215180554	0	0.00818016671709	0	0	0.00521267702572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00622472249932	0	0	0	0	0.00641031694161	0	0	0	0	0	0	0
"g__Paracoccus,Other"	0	0	0.0120793492104	0.00636780359379	0	0.0155569450774	0	0	0.00681672554131	0	0.00790285772916	0	0	0	0	0	0	0	0.0152082757893	0	0	0	0	0	0	0.00650626946257	0	0	0.00653996992914	0	0	0.00905631075217	0	0	0	0	0	0	0.0104174085409	0	0	0	0	0	0	0	0	0.0077499207783	0	0	0	0	0	0	0	0	0	0	0	0
"g__Paracoccus,s__marcusii"	0	0	0	0	0.00309157070748	0	0.00285437721986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00673500528422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Rubellimicrobium,s__"	0	0	0	0	0	0	0	0	0.0196713158538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Kaistobacter,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0.0107270395575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164710146427	0	0	0	0	0	0	0
"g__Novosphingobium,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Sphingobium,s__"	0	0	0	0	0	0.0058826815751	0	0	0	0	0	0	0.00586489759664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171460093912	0	0	0	0	0	0	0	0
"g__Sphingobium,s__yanoikuyae"	0	0	0	0.00784813827708	0.00230490541432	0.0053466252156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00794876068688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151962711065	0	0	0	0	0
"g__Achromobacter,s__"	0	0	0.00444206229492	0.00636780359379	0.00246499963362	0.00801125489857	0	0	0.00862440906119	0	0	0.0148200560546	0	0.0156043513117	0	0	0.0075564086075	0.00831956435915	0.00381310351815	0	0	0	0	0	0	0.0124235447523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139471507481	0	0	0	0	0	0	0
"g__Lautropia,s__"	0	0	0	0	0.00154883856025	0	0.00709375074857	0	0	0	0.00663128597135	0	0	0	0	0	0	0	0	0	0	0.00948852710452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00659611711033	0	0	0	0	0	0
"g__Pandoraea,s__"	0	0	0	0	0	0	0	0	0	0	0.00196425395303	0	0	0	0	0	0	0	0	0.00388980163144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Acidovorax,Other"	0	0	0	0	0.00105840067202	0	0.00977568395081	0	0	0	0.00612133976432	0	0	0.00650912643724	0	0	0	0	0	0	0.00468275714381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00732936126919	0.00564904972656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Comamonas,s__"	0.0104513295092	0.0136799700636	0	0.00636780359379	0.00479612279943	0	0.00594720899289	0	0.0170173077769	0	0.00959882817953	0.0242300795546	0.00454577759312	0.00961013253502	0.00947656474166	0	0	0.0138792798936	0.0138684429318	0	0	0	0	0	0	0.00579458916397	0.0147653707311	0	0.00521267702572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247443939864	0	0	0	0	0	0	0
"g__Delftia,s__"	0	0	0	0	0	0	0.00814447514955	0	0.0236036761998	0	0.003186825394	0.0163000809996	0	0.00864698065662	0	0	0	0.0181188669705	0.0112494326565	0.00567797116127	0	0	0	0	0	0	0.00958311191323	0	0.0117526469549	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00440695802639	0	0	0	0	0	0	0	0	0	0.0328092260666	0	0	0	0	0	0	0.00830907644518
"g__Diaphorobacter,s__"	0	0	0	0	0.00260212843008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00794876068688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Schlegelella,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Tepidimonas,s__"	0	0	0	0	0.00369623834339	0.00563636070743	0.00285437721986	0	0	0	0	0.0102332237116	0	0.00191840433151	0.004665071757	0	0	0	0.0111206265971	0	0.00648752283096	0	0	0	0	0.0103381325358	0	0	0	0.0198592137459	0.0130040838841	0	0.0270332390148	0	0.0168244507739	0	0.00722492575831	0	0	0	0	0	0	0	0	0.0036787008392	0	0	0	0	0	0.0126256549846	0	0	0	0	0	0	0	0.00612712868491
"g__Variovorax,s__paradoxus"	0	0	0.00444206229492	0	0	0	0	0	0	0	0.00453979362655	0	0.00666508796195	0	0	0.012917791522	0	0	0	0	0	0	0	0.00673500528422	0	0	0	0	0.00653996992914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Janthinobacterium,s__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00554795141507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00622472249932	0	0	0	0	0	0	0	0	0	0	0	0.010934034762
"g__Janthinobacterium,s__lividum"	0	0	0.0166541889359	0	0.00230490541432	0.0122280716446	0.010413468218	0	0	0	0	0	0.0129211609637	0.00462048945224	0.00940586325016	0	0.00600941697075	0	0.00635188760561	0.00327773588744	0	0	0	0.00534106966858	0	0.017391577081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00564904972656	0	0	0	0	0.00622472249932	0	0	0	0.0126256549846	0	0.00825087385392	0	0	0	0	0	0
"g__Ralstonia,s__"	0.00835304838109	0	0.0232308810469	0	0	0.00835114570622	0	0	0	0	0.0169696309031	0.0102332237116	0.0178900525202	0.00570242171332	0.00840355251576	0.015481967082	0	0	0	0.0113060571954	0	0	0	0.0111057675181	0	0	0.0143513883742	0	0.0213801623725	0	0	0	0	0	0	0	0	0	0	0	0	0.00999482078651	0.00640006002704	0	0	0	0	0.00622472249932	0	0.0113745244804	0	0	0	0.00659611711033	0	0	0	0	0	0
"g__Neisseria,s__cinerea"	0	0	0	0	0	0.00499485251081	0	0	0	0	0	0	0	0.00696209104338	0	0	0	0.0113581531438	0	0.0047436864136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120945160358	0	0	0	0	0.00369032458618	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Neisseria,s__subflava"	0	0	0	0	0.00812405151476	0.0117683336245	0.0169645715331	0.022530396479	0	0.010602532752	0	0.0149009801817	0.00454577759312	0	0.00701450239253	0	0	0	0	0.0124060065585	0.0311158356562	0.0465072464186	0	0.00673500528422	0	0.021366909864	0.00778937535036	0	0	0	0	0.0200864074849	0	0	0	0	0.00603915651807	0	0	0	0	0.0120945160358	0.00694022267287	0.00957638412355	0.0220780111271	0.00638868219325	0.0216130912049	0	0	0.00929780486942	0	0	0	0	0	0	0	0	0	0
"g__Campylobacter,s__"	0	0	0	0	0	0.00904977840833	0	0	0	0	0	0	0	0	0.00861264604347	0	0	0	0	0	0.0100593263924	0	0	0	0	0	0	0	0.00902365059844	0	0	0	0	0	0	0	0.00162745494899	0	0	0	0	0	0.00640006002704	0.00494363037407	0	0	0.00599333243784	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Citrobacter,s__"	0.00539240774113	0	0.00444206229492	0	0.00748321001919	0.00675165955257	0	0	0	0.00300876938581	0.00196425395303	0	0	0.00576137839962	0.0202224108339	0.0218090198005	0.00848447218232	0	0.0122188092935	0	0	0	0	0	0	0.00629843362315	0.00778937535036	0	0	0	0	0	0	0	0	0	0.0217798431851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Erwinia,Other"	0	0	0	0	0	0	0	0	0	0	0.00790673804891	0	0	0.00616347841366	0	0	0	0	0	0.00205784994218	0	0.0185708396159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Gluconacetobacter,s__"	0.0336925950478	0	0.0527173661802	0.0235762499857	0.015609717374	0.0368568451895	0.0413205536937	0	0	0.0380821922906	0.03449820833	0.0540414716345	0.0452969322008	0.0357424910664	0.0379806405042	0.0250279686944	0.0365144560274	0	0.0387094132523	0.020627853856	0	0	0	0.0339025744244	0.00675586420336	0.0306976054036	0.0414569486396	0	0.0207762975533	0	0	0	0	0	0	0	0	0	0	0	0	0.00999482078651	0.0238464932256	0	0	0	0	0.0290025257836	0	0.0206723293498	0	0.0309208970376	0	0.0165473925514	0	0	0	0	0	0.0206011275315
"g__Providencia,s__"	0	0	0	0	0	0	0.00954063200256	0	0	0	0.00887961542602	0	0	0.00462048945224	0	0	0	0	0	0	0	0	0	0	0	0.00686160576741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Halomonas,Other"	0.00418552489549	0	0	0	0	0	0	0	0	0	0	0	0	0.00555859437241	0	0.010495554184	0	0	0	0.00280833806903	0	0	0	0	0	0.00729100720775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Actinobacillus,s__parahaemolyticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00733569862293	0	0	0	0	0	0	0	0	0	0	0	0	0.00732936126919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Haemophilus,s__influenzae"	0.0846639156483	0.0483348179938	0.24552112483	0.240156523873	0.0132866918428	0.0583077824941	0.150638219801	0.00589677651942	0.134572956391	0	0.00846830153261	0	0.0231160350841	0	0	0.00744983856799	0	0.150075995503	0.0401786073678	0.00205784994218	0.0318365792501	0.0392138349368	0	0.0081727286761	0.116702758512	0.0166795188991	0.0240038713147	0	0	0.0133829364649	0	0	0.153121110022	0.0277780279952	0	0.0224595958508	0.0128432853061	0	0.106360554204	0.0408844784389	0.291724797978	0	0.00440695802639	0.214735552005	0.411603088702	0.266848457447	0.168234655284	0.0077499207783	0.307839119588	0.00929780486942	0	0	0	0	0	0.326244564003	0	0.495727553323	0.440786697054	0.213654415109
"g__Haemophilus,s__parainfluenzae"	0	0	0	0	0.00795712076786	0	0	0	0	0.00482889077863	0.00940039043236	0	0	0.0130964764517	0.0124337605644	0.0149196655911	0	0	0	0.00388980163144	0.0256174221819	0	0.0131574919061	0.00534106966858	0	0.0181041391074	0	0	0.00835029842288	0	0	0	0	0	0.00956987729923	0	0.00472903261763	0.0062400730079	0.00659134433673	0	0	0	0.00440695802639	0	0	0	0.011286488913	0.0192326523745	0	0.00929780486942	0	0	0	0.00659611711033	0	0	0	0	0	0
"g__Acinetobacter,s__guillouiae"	0.00539240774113	0	0	0	0.00272206634644	0	0.0243453660332	0	0.0286085377729	0	0.00403165221939	0.0462280490947	0	0.0203785905537	0.00661605376614	0	0	0.0142773039335	0.0125268056791	0	0	0	0	0	0	0.0323510969576	0.020284013587	0	0.0115897595892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00694022267287	0	0	0	0	0.0093141279176	0	0	0	0	0.0377331917034	0	0	0	0	0	0	0
"g__Acinetobacter,s__johnsonii"	0	0	0	0	0.00703611438851	0.0131694834951	0.0101145834014	0	0	0	0.003186825394	0.0257723538282	0.00769158171538	0.0124630774119	0	0	0.0075564086075	0	0	0.00280833806903	0	0	0	0	0	0.0028790932009	0.0173724872636	0	0.0104253540514	0	0	0.00636153413441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077499207783	0	0	0	0.0126256549846	0	0	0	0	0	0	0	0.00480690607707
"g__Acinetobacter,s__lwoffii"	0	0	0	0	0	0	0	0	0.0105374687097	0	0.00715305361763	0	0	0.00731640916788	0.00268063478342	0	0	0	0	0	0	0	0	0	0	0.0190638368411	0	0	0	0	0.00951471525217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00850415847415	0.0077499207783	0	0	0	0	0	0	0	0	0	0	0	0
"g__Acinetobacter,s__rhizosphaerae"	0	0	0	0	0.00272206634644	0	0	0	0	0	0.0845427823752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00971937864633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Enhydrobacter,s__"	0.00488337517238	0.0136799700636	0	0.00784813827708	0.00474833348024	0	0	0.00589677651942	0.014216119088	0	0.00549146460503	0	0.00993763924564	0.00625827151712	0.009418241587	0.012917791522	0.0100937179952	0	0	0.00497117674504	0.0030111065698	0	0	0	0	0	0.00778937535036	0	0.00653996992914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093141279176	0	0	0	0.0171460093912	0	0	0	0	0	0	0	0
"g__Psychrobacter,Other"	0	0.0136799700636	0	0	0.00154883856025	0.00393005172852	0	0	0	0	0	0	0.00964328658699	0	0	0	0	0	0	0.00446666475028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Psychrobacter,s__pulmonis"	0	0	0	0	0.00309767712049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Pseudomonas,s__fragi"	0	0	0	0	0	0.00773819976234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00659134433673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Pseudomonas,s__stutzeri"	0	0	0	0	0.00105840067202	0	0.00648822317604	0	0.00463741458011	0	0	0	0	0.00355454871065	0	0	0	0.0113581531438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192468229191	0	0	0	0	0	0	0
"g__Pseudomonas,s__veronii"	0	0	0	0	0.00154883856025	0	0	0	0	0.00959903366361	0	0.0138427415962	0	0.00511603388738	0.0117314293444	0	0.00848447218232	0	0	0.00411233882969	0	0	0	0.00534106966858	0	0	0.0106509769722	0	0.00653996992914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Pseudomonas,s__viridiflava"	0.00869481237472	0	0	0	0.00448409836953	0.00849795568532	0.00814447514955	0	0	0	0.00641777814515	0.00565657762246	0.00947870230473	0	0	0	0	0	0	0.00205784994218	0	0	0	0.0075723166257	0	0	0	0	0.00653996992914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00622472249932	0	0	0	0	0	0	0	0	0	0	0	0
"g__Luteimonas,s__"	0.0139328284617	0	0	0	0	0	0	0	0	0	0.00772571662061	0	0	0.00191840433151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00825630177392	0	0	0	0	0	0	0
"g__Stenotrophomonas,s__geniculata"	0.00306930608507	0	0.0152612813185	0.00636780359379	0	0.00563636070743	0	0	0.0172393039986	0.00636311461661	0.00671304340607	0.0233567026116	0	0.00693415405151	0	0.0188388161262	0	0.0101708532814	0.00865318552098	0	0	0	0	0.00534106966858	0	0.00818016671709	0.00778937535036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868496012115	0	0	0	0	0.00866157229144	0	0	0	0	0.0209451370013	0.0109579103826	0	0	0	0	0	0.00480690607707
"g__Meiothermus,s__"	0.00947465447476	0	0	0.00872994114824	0.00666488430206	0.0053466252156	0.0121873142178	0	0	0	0.00353289577163	0	0.0123825214945	0	0	0.00744983856799	0.0122450186393	0	0	0	0	0	0	0.00864118366523	0	0.0166604987707	0.00958311191323	0	0	0.00898231004804	0.0107369195626	0.014680504848	0.0305764674601	0	0	0	0	0	0	0	0	0	0.0156198040273	0	0	0	0	0.0111688948806	0	0	0	0	0	0	0	0	0	0	0	0.00749565905066
"g__Thermus,s__"	0.0165691809293	0	0	0.00784813827708	0.00666607903504	0.0122596043717	0.00285437721986	0	0	0	0.0142117162014	0	0.0270886450369	0.0113500291219	0.00788042838859	0.010495554184	0.024582679377	0	0.0230933441412	0.00554795141507	0.00404340122165	0	0	0.010663882061	0	0.0171905431418	0.0173724872636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903498336415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Acinetobacter,Unknown"	0	0	0	0.00784813827708	0.00459368193341	0.00721893800746	0.02249856818384	0.00589677651942	0.00975428333781	0	0.01390237350135	0	0	0.0102557660506	0.00908982535282	0.012917791522	0.00600941697075	0	0.01059499238684	0.00918363962418	0	0.0170860950064	0	0	0	0.0186846938855	0.00778937535036	0	0	0	0.00413501491978	0	0	0	0	0.0124970262893	0	0	0	0	0	0.01632974523036	0	0	0	0.0036787008392	0	0	0	0	0	0	0.00641031694161	0.0099512754411	0	0	0	0	0	0
"g__Corynebacterium,Unknown"	0.0900228171155	0.0335396575455	0.0730528426112	0.125216934942	0.04049859393202	0.022392463404	0.0179144427241	0.208360379097	0.0373381788093	0.0179165125974	0.0156662044273	0.00736711371745	0.0579164032695	0.0636169618772	0.0223652013058	0.0721163271557	0.128966835279	0.094403421837	0.0225925550653	0.1039510524302	0.0380433976624	0.0186390225479	0.103926773701	0.0176665122962	0.0787229576234	0.0332023421714	0.144623633194	0.208956265668	0.043362220287	0.136073515165	0.0412167704636	0.1681323935	0.0480697110519	0.144376672796	0.10436502619	0.089319275132	0.0451789636004	0.126089867269	0.0705323202683	0.0190459864381	0.0287367224983	0.0634170943969	0.078938242211	0	0	0.1392533499524	0.0353992331335	0.0742829834362	0.0648887161302	0.0185956097388	0.1593548390679	0	0.078259671078	0.0988824708236	0.104886674392	0.0863258572499	0.0752989826576	0.0984725048098	0.0887712463894	0.11164292269307
"g__Haemophilus,Unknown"	0.0147855959813	0	0.0469871117276	0.0422967116758	0.0117349991982	0.011690187301	0.0251398062312	0	0.0246546985717	0.016663401418	0.00196425395303	0	0.00586489759664	0	0.00983464437763	0	0.00600941697075	0.0184867236819	0	0.00831436474961	0.01199969865206	0.0412793597435	0.0240958968066	0	0.0164213841409	0.01655935199552	0	0	0.00521267702572	0.0184703473719	0.00413501491978	0.010348632121	0.040782513106	0	0	0	0.0035829075364	0	0.0173952533371	0	0.0557815861849	0	0.0094642089468	0.04720303988765	0.0553944085712	0.05308385080744	0.0407532204991	0	0.06839439583826	0.02912172353932	0	0.0126256549846	0	0.0230684842292	0.0151962711065	0.0635997595641	0.0154130934179	0.0713252778585	0.0867342686336	0.0243947073452
"g__Jeotgalicoccus,Unknown"	0.01405016611885	0	0	0.015097744742	0.00317095407659	0.00563636070743	0.0131038398805	0	0	0	0	0	0	0	0	0	0	0	0	0.00774440063772	0	0	0	0	0	0	0	0.0164862158924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00866266374135	0	0.00622472249932	0	0	0	0	0	0	0	0	0	0	0	0
"g__Klebsiella,Unknown"	0.00306930608507	0	0.0126246376129	0	0.01007478497461	0.0062866660779	0.00691191554136	0.00589677651942	0	0.00534140633951	0.00196425395303	0	0.02195128477884	0.00191840433151	0.00692372792237	0.0287224005367	0	0.00865432935797	0.00762620703631	0.00280833806903	0	0.00470808191177	0	0	0.0164213841409	0.0054781748436	0.0106509769722	0	0.00653996992914	0	0	0	0	0	0	0	0.00665959649535	0.02493860724493	0	0	0.01353851107526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00961381215414
